0.52453,-0.29315,-0.0017724,0.48692,0.42314,-0.52443,0.16871,-0.49012,0.1912,-0.0048409,0.22915,0.0094564,0
0.52624,-0.29441,-0.00079644,0.51692,0.43395,-0.54038,0.16165,-0.52012,0.1412,0.034929,0.19194,0.0064292,0
0.52796,-0.29584,0.00035177,0.54692,0.44438,-0.55486,0.15395,-0.55012,0.0912,0.084929,0.14194,0.00050161,0
0.52984,-0.2973,0.0014167,0.57692,0.45452,-0.56772,0.14537,-0.58012,0.0412,0.13493,0.091936,-0.010391,0
0.532,-0.2988,0.0023292,0.60692,0.46453,-0.57862,0.13544,-0.61012,-0.0087999,0.18493,0.041936,-0.030477,0
0.53477,-0.30039,0.0029151,0.63692,0.4747,-0.58656,0.12284,-0.64012,-0.0588,0.23493,-0.0080636,-0.070407,0
0.53785,-0.30202,0.0033325,0.66692,0.48607,-0.58744,0.10246,-0.67012,-0.1088,0.28493,-0.058064,-0.12041,0
0.54093,-0.30365,0.0037449,0.69692,0.51607,-0.55744,0.072461,-0.70012,-0.1588,0.33493,-0.10806,-0.17041,0
0.54401,-0.30529,0.0041522,0.72692,0.52383,-0.55879,0.056785,-0.73012,-0.2088,0.38493,-0.15806,-0.22041,0
0.54709,-0.30692,0.0045545,0.75692,0.53152,-0.55443,0.035976,-0.76012,-0.2588,0.43493,-0.20806,-0.27041,0
0.55017,-0.30855,0.0049518,0.78692,0.53911,-0.53691,0.0059761,-0.79012,-0.3088,0.48493,-0.25806,-0.32041,0
0.55325,-0.31019,0.0053441,0.81692,0.54515,-0.50691,-0.024024,-0.82012,-0.3588,0.53493,-0.30806,-0.37041,0
0.55633,-0.31183,0.0057312,0.84692,0.54892,-0.47794,-0.054024,-0.85012,-0.4088,0.58493,-0.35806,-0.42041,0
0.55941,-0.31347,0.0061134,0.87692,0.5508,-0.44828,-0.084024,-0.88012,-0.4588,0.63493,-0.40806,-0.47041,0
0.56249,-0.31511,0.0064905,0.90692,0.55062,-0.41828,-0.11402,-0.91012,-0.5088,0.68493,-0.45806,-0.52041,0
0.56557,-0.31675,0.0068625,0.93692,0.54775,-0.38828,-0.14402,-0.94012,-0.5588,0.73493,-0.50806,-0.57041,0
0.56865,-0.31839,0.0072295,0.96692,0.54003,-0.35828,-0.17402,-0.97012,-0.6088,0.78493,-0.55806,-0.62041,0
0.56897,-0.32036,0.0061214,0.99692,0.51259,-0.32828,-0.20402,-1.0001,-0.6588,0.74549,-0.60806,-0.67041,0
0.56897,-0.31835,0.0074037,0.96692,0.53332,-0.35828,-0.17402,-0.97012,-0.6088,0.79549,-0.55806,-0.62041,0
0.56897,-0.32036,0.0061214,0.99692,0.50332,-0.32828,-0.20402,-1.0001,-0.6588,0.74549,-0.60806,-0.67041,0
0.56896,-0.31836,0.0073957,0.96692,0.51919,-0.35828,-0.1768,-0.97012,-0.6088,0.795,-0.55806,-0.62041,0
0.56796,-0.31647,0.0081446,0.93692,0.53978,-0.38828,-0.1468,-0.94012,-0.5588,0.81255,-0.50806,-0.57041,0
0.57104,-0.31811,0.0085076,0.96692,0.50978,-0.35828,-0.1768,-0.97012,-0.6088,0.86255,-0.55806,-0.62041,0
0.56982,-0.31625,0.0091444,0.93692,0.52475,-0.38828,-0.1484,-0.94012,-0.5588,0.87305,-0.50806,-0.57041,0
0.56674,-0.31461,0.0087844,0.90692,0.54574,-0.41828,-0.1184,-0.91012,-0.5088,0.82305,-0.45806,-0.52041,0
0.56982,-0.31625,0.0091495,0.93692,0.53485,-0.38828,-0.1484,-0.94012,-0.5588,0.87305,-0.50806,-0.57041,0
0.56674,-0.31461,0.0087895,0.90692,0.56485,-0.41828,-0.1184,-0.91012,-0.5088,0.82305,-0.45806,-0.52041,0
0.56982,-0.31625,0.0091546,0.93692,0.5639,-0.39225,-0.1484,-0.94012,-0.5588,0.87305,-0.50806,-0.57041,0
0.57253,-0.31794,0.0093166,0.96692,0.55944,-0.36225,-0.1784,-0.97012,-0.6088,0.91101,-0.55806,-0.62041,0
0.57349,-0.31982,0.00854,0.99692,0.54974,-0.33225,-0.2084,-1.0001,-0.6588,0.89218,-0.60806,-0.67041,0
0.57349,-0.32182,0.0072487,1.0269,0.51974,-0.30225,-0.2384,-1.0301,-0.7088,0.84218,-0.65806,-0.72041,0
0.57349,-0.31982,0.00854,0.99692,0.54337,-0.33225,-0.2084,-1.0001,-0.6588,0.89218,-0.60806,-0.67041,0
0.57349,-0.32182,0.0072487,1.0269,0.51337,-0.30225,-0.2384,-1.0301,-0.7088,0.84218,-0.65806,-0.72041,0
0.57349,-0.31982,0.00854,0.99692,0.53272,-0.33225,-0.2084,-1.0001,-0.6588,0.89218,-0.60806,-0.67041,0
0.57349,-0.31783,0.0098313,0.96692,0.56272,-0.36225,-0.1784,-0.97012,-0.6088,0.94218,-0.55806,-0.62041,0
0.57452,-0.31971,0.0090922,0.99692,0.55491,-0.33225,-0.2084,-1.0001,-0.6588,0.92574,-0.60806,-0.67041,0
0.57452,-0.3217,0.0077988,1.0269,0.53607,-0.30225,-0.2384,-1.0301,-0.7088,0.87574,-0.65806,-0.72041,0
0.57452,-0.31971,0.0090922,0.99692,0.56607,-0.33225,-0.2084,-1.0001,-0.6588,0.92574,-0.60806,-0.67041,0
0.57452,-0.3217,0.0077988,1.0269,0.55694,-0.30225,-0.2384,-1.0301,-0.7088,0.87574,-0.65806,-0.72041,0
0.57452,-0.3237,0.0065054,1.0569,0.53637,-0.27225,-0.2684,-1.0601,-0.7588,0.82574,-0.70806,-0.77041,0
0.57452,-0.3217,0.0077988,1.0269,0.56637,-0.30225,-0.2384,-1.0301,-0.7088,0.87574,-0.65806,-0.72041,0
0.57452,-0.3237,0.0065054,1.0569,0.55452,-0.27225,-0.2684,-1.0601,-0.7588,0.82574,-0.70806,-0.77041,0
0.57452,-0.3257,0.0052121,1.0869,0.52452,-0.24225,-0.2984,-1.0901,-0.8088,0.77574,-0.75806,-0.82041,0
0.57452,-0.3237,0.0065054,1.0569,0.55452,-0.27225,-0.2684,-1.0601,-0.7588,0.82574,-0.70806,-0.77041,0
0.57452,-0.3257,0.0052121,1.0869,0.52452,-0.24225,-0.2984,-1.0901,-0.8088,0.77574,-0.75806,-0.82041,0
0.57452,-0.3237,0.0065054,1.0569,0.55452,-0.27225,-0.2684,-1.0601,-0.7588,0.82574,-0.70806,-0.77041,0
0.57452,-0.3257,0.0052121,1.0869,0.52452,-0.24225,-0.2984,-1.0901,-0.8088,0.77574,-0.75806,-0.82041,0
0.57452,-0.3237,0.0065054,1.0569,0.55452,-0.27225,-0.2684,-1.0601,-0.7588,0.82574,-0.70806,-0.77041,0
0.57452,-0.3257,0.0052121,1.0869,0.52452,-0.24225,-0.2984,-1.0901,-0.8088,0.77574,-0.75806,-0.82041,0
0.57452,-0.3237,0.0065054,1.0569,0.55452,-0.27225,-0.2684,-1.0601,-0.7588,0.82574,-0.70806,-0.77041,0
0.57452,-0.3257,0.0052121,1.0869,0.52452,-0.24225,-0.2984,-1.0901,-0.8088,0.77574,-0.75806,-0.82041,0
0.57452,-0.3237,0.0065054,1.0569,0.55452,-0.27225,-0.2684,-1.0601,-0.7588,0.82574,-0.70806,-0.77041,0
0.57452,-0.3257,0.0052121,1.0869,0.52452,-0.24225,-0.2984,-1.0901,-0.8088,0.77574,-0.75806,-0.82041,0
0.57452,-0.3237,0.0065054,1.0569,0.55452,-0.27225,-0.2684,-1.0601,-0.7588,0.82574,-0.70806,-0.77041,0
0.57452,-0.3257,0.0052121,1.0869,0.52452,-0.24225,-0.2984,-1.0901,-0.8088,0.77574,-0.75806,-0.82041,0
0.57452,-0.3237,0.0065054,1.0569,0.55452,-0.27225,-0.2684,-1.0601,-0.7588,0.82574,-0.70806,-0.77041,0
0.57452,-0.3257,0.0052121,1.0869,0.52452,-0.24225,-0.2984,-1.0901,-0.8088,0.77574,-0.75806,-0.82041,0
0.57452,-0.3237,0.0065054,1.0569,0.55452,-0.27225,-0.2684,-1.0601,-0.7588,0.82574,-0.70806,-0.77041,0
0.57452,-0.3257,0.0052121,1.0869,0.52452,-0.24225,-0.2984,-1.0901,-0.8088,0.77574,-0.75806,-0.82041,0
0.57452,-0.3237,0.0065054,1.0569,0.55452,-0.27225,-0.2684,-1.0601,-0.7588,0.82574,-0.70806,-0.77041,0
0.57452,-0.3257,0.0052121,1.0869,0.52452,-0.24225,-0.2984,-1.0901,-0.8088,0.77574,-0.75806,-0.82041,0
0.57452,-0.3237,0.0065054,1.0569,0.55452,-0.27225,-0.2684,-1.0601,-0.7588,0.82574,-0.70806,-0.77041,0
0.57452,-0.3257,0.0052121,1.0869,0.52452,-0.24225,-0.2984,-1.0901,-0.8088,0.77574,-0.75806,-0.82041,0
0.57452,-0.3237,0.0065054,1.0569,0.55452,-0.27225,-0.2684,-1.0601,-0.7588,0.82574,-0.70806,-0.77041,0
0.57452,-0.3257,0.0052121,1.0869,0.52452,-0.24225,-0.2984,-1.0901,-0.8088,0.77574,-0.75806,-0.82041,0
0.57452,-0.3237,0.0065054,1.0569,0.55452,-0.27225,-0.2684,-1.0601,-0.7588,0.82574,-0.70806,-0.77041,0
0.57452,-0.3257,0.0052121,1.0869,0.52452,-0.24225,-0.2984,-1.0901,-0.8088,0.77574,-0.75806,-0.82041,0
0.57452,-0.3237,0.0065054,1.0569,0.55452,-0.27225,-0.2684,-1.0601,-0.7588,0.82574,-0.70806,-0.77041,0
0.57452,-0.3257,0.0052121,1.0869,0.52452,-0.24225,-0.2984,-1.0901,-0.8088,0.77574,-0.75806,-0.82041,0
0.57452,-0.3237,0.0065054,1.0569,0.55452,-0.27225,-0.2684,-1.0601,-0.7588,0.82574,-0.70806,-0.77041,0
0.57452,-0.3257,0.0052121,1.0869,0.52452,-0.24225,-0.2984,-1.0901,-0.8088,0.77574,-0.75806,-0.82041,0
0.57452,-0.3237,0.0065054,1.0569,0.55452,-0.27225,-0.2684,-1.0601,-0.7588,0.82574,-0.70806,-0.77041,0
0.57452,-0.3257,0.0052121,1.0869,0.52452,-0.24225,-0.2984,-1.0901,-0.8088,0.77574,-0.75806,-0.82041,0
0.57452,-0.3237,0.0065054,1.0569,0.55452,-0.27225,-0.2684,-1.0601,-0.7588,0.82574,-0.70806,-0.77041,0
0.57452,-0.3257,0.0052121,1.0869,0.52452,-0.24225,-0.2984,-1.0901,-0.8088,0.77574,-0.75806,-0.82041,0
0.57452,-0.3237,0.0065054,1.0569,0.55452,-0.27225,-0.2684,-1.0601,-0.7588,0.82574,-0.70806,-0.77041,0
0.57452,-0.3257,0.0052121,1.0869,0.52452,-0.24225,-0.2984,-1.0901,-0.8088,0.77574,-0.75806,-0.82041,0
0.57452,-0.3237,0.0065054,1.0569,0.55452,-0.27225,-0.2684,-1.0601,-0.7588,0.82574,-0.70806,-0.77041,0
0.57452,-0.3257,0.0052121,1.0869,0.52452,-0.24225,-0.2984,-1.0901,-0.8088,0.77574,-0.75806,-0.82041,0
0.57452,-0.3237,0.0065054,1.0569,0.55452,-0.27225,-0.2684,-1.0601,-0.7588,0.82574,-0.70806,-0.77041,0
0.57452,-0.3257,0.0052121,1.0869,0.52452,-0.24225,-0.2984,-1.0901,-0.8088,0.77574,-0.75806,-0.82041,0
0.57452,-0.3237,0.0065054,1.0569,0.55452,-0.27225,-0.2684,-1.0601,-0.7588,0.82574,-0.70806,-0.77041,0
0.57452,-0.3257,0.0052121,1.0869,0.52452,-0.24225,-0.2984,-1.0901,-0.8088,0.77574,-0.75806,-0.82041,0
0.57452,-0.3237,0.0065054,1.0569,0.55452,-0.27225,-0.2684,-1.0601,-0.7588,0.82574,-0.70806,-0.77041,0
0.57452,-0.3257,0.0052121,1.0869,0.52452,-0.24225,-0.2984,-1.0901,-0.8088,0.77574,-0.75806,-0.82041,0
0.57452,-0.3237,0.0065054,1.0569,0.55452,-0.27225,-0.2684,-1.0601,-0.7588,0.82574,-0.70806,-0.77041,0
0.57452,-0.3257,0.0052121,1.0869,0.52452,-0.24225,-0.2984,-1.0901,-0.8088,0.77574,-0.75806,-0.82041,0
0.57452,-0.3237,0.0065054,1.0569,0.55452,-0.27225,-0.2684,-1.0601,-0.7588,0.82574,-0.70806,-0.77041,0
0.57452,-0.3257,0.0052121,1.0869,0.52452,-0.24225,-0.2984,-1.0901,-0.8088,0.77574,-0.75806,-0.82041,0
0.57452,-0.3237,0.0065054,1.0569,0.55452,-0.27225,-0.2684,-1.0601,-0.7588,0.82574,-0.70806,-0.77041,0
0.57452,-0.3257,0.0052121,1.0869,0.52452,-0.24225,-0.2984,-1.0901,-0.8088,0.77574,-0.75806,-0.82041,0
0.57452,-0.3237,0.0065054,1.0569,0.55452,-0.27225,-0.2684,-1.0601,-0.7588,0.82574,-0.70806,-0.77041,0
0.57452,-0.3257,0.0052121,1.0869,0.52452,-0.24225,-0.2984,-1.0901,-0.8088,0.77574,-0.75806,-0.82041,0
0.57452,-0.3237,0.0065054,1.0569,0.55452,-0.27225,-0.2684,-1.0601,-0.7588,0.82574,-0.70806,-0.77041,0
0.57452,-0.3257,0.0052121,1.0869,0.52452,-0.24225,-0.2984,-1.0901,-0.8088,0.77574,-0.75806,-0.82041,0
0.57452,-0.3237,0.0065054,1.0569,0.55452,-0.27225,-0.2684,-1.0601,-0.7588,0.82574,-0.70806,-0.77041,0
0.57452,-0.3257,0.0052121,1.0869,0.52452,-0.24225,-0.2984,-1.0901,-0.8088,0.77574,-0.75806,-0.82041,0
0.57452,-0.3237,0.0065054,1.0569,0.55452,-0.27225,-0.2684,-1.0601,-0.7588,0.82574,-0.70806,-0.77041,0
0.57452,-0.3257,0.0052121,1.0869,0.52452,-0.24225,-0.2984,-1.0901,-0.8088,0.77574,-0.75806,-0.82041,0
0.57452,-0.3237,0.0065054,1.0569,0.55452,-0.27225,-0.2684,-1.0601,-0.7588,0.82574,-0.70806,-0.77041,0
0.57452,-0.3257,0.0052121,1.0869,0.52452,-0.24225,-0.2984,-1.0901,-0.8088,0.77574,-0.75806,-0.82041,0
0.57452,-0.3237,0.0065054,1.0569,0.55452,-0.27225,-0.2684,-1.0601,-0.7588,0.82574,-0.70806,-0.77041,0
0.57452,-0.3257,0.0052121,1.0869,0.52452,-0.24225,-0.2984,-1.0901,-0.8088,0.77574,-0.75806,-0.82041,0
0.57452,-0.3237,0.0065054,1.0569,0.55452,-0.27225,-0.2684,-1.0601,-0.7588,0.82574,-0.70806,-0.77041,0
0.57452,-0.3257,0.0052121,1.0869,0.52452,-0.24225,-0.2984,-1.0901,-0.8088,0.77574,-0.75806,-0.82041,0
0.57452,-0.3237,0.0065054,1.0569,0.55452,-0.27225,-0.2684,-1.0601,-0.7588,0.82574,-0.70806,-0.77041,0
0.57452,-0.3257,0.0052121,1.0869,0.52452,-0.24225,-0.2984,-1.0901,-0.8088,0.77574,-0.75806,-0.82041,0
0.57452,-0.3237,0.0065054,1.0569,0.55452,-0.27225,-0.2684,-1.0601,-0.7588,0.82574,-0.70806,-0.77041,0
0.57452,-0.3257,0.0052121,1.0869,0.52452,-0.24225,-0.2984,-1.0901,-0.8088,0.77574,-0.75806,-0.82041,0
0.57452,-0.3237,0.0065054,1.0569,0.55452,-0.27225,-0.2684,-1.0601,-0.7588,0.82574,-0.70806,-0.77041,0
0.57452,-0.3257,0.0052121,1.0869,0.52452,-0.24225,-0.2984,-1.0901,-0.8088,0.77574,-0.75806,-0.82041,0
0.57452,-0.3237,0.0065054,1.0569,0.55452,-0.27225,-0.2684,-1.0601,-0.7588,0.82574,-0.70806,-0.77041,0
0.57452,-0.3257,0.0052121,1.0869,0.52452,-0.24225,-0.2984,-1.0901,-0.8088,0.77574,-0.75806,-0.82041,0
0.57452,-0.3237,0.0065054,1.0569,0.55452,-0.27225,-0.2684,-1.0601,-0.7588,0.82574,-0.70806,-0.77041,0
0.57452,-0.3257,0.0052121,1.0869,0.52452,-0.24225,-0.2984,-1.0901,-0.8088,0.77574,-0.75806,-0.82041,0
0.57452,-0.3237,0.0065054,1.0569,0.55452,-0.27225,-0.2684,-1.0601,-0.7588,0.82574,-0.70806,-0.77041,0
0.57452,-0.3257,0.0052121,1.0869,0.52452,-0.24225,-0.2984,-1.0901,-0.8088,0.77574,-0.75806,-0.82041,0
0.57452,-0.3237,0.0065054,1.0569,0.55452,-0.27225,-0.2684,-1.0601,-0.7588,0.82574,-0.70806,-0.77041,0
0.57452,-0.3257,0.0052121,1.0869,0.52452,-0.24225,-0.2984,-1.0901,-0.8088,0.77574,-0.75806,-0.82041,0
0.57452,-0.3237,0.0065054,1.0569,0.55452,-0.27225,-0.2684,-1.0601,-0.7588,0.82574,-0.70806,-0.77041,0
0.57452,-0.3257,0.0052121,1.0869,0.52452,-0.24225,-0.2984,-1.0901,-0.8088,0.77574,-0.75806,-0.82041,0
0.57452,-0.3237,0.0065054,1.0569,0.55452,-0.27225,-0.2684,-1.0601,-0.7588,0.82574,-0.70806,-0.77041,0
0.57452,-0.3257,0.0052121,1.0869,0.52452,-0.24225,-0.2984,-1.0901,-0.8088,0.77574,-0.75806,-0.82041,0
0.57452,-0.3237,0.0065054,1.0569,0.55452,-0.27225,-0.2684,-1.0601,-0.7588,0.82574,-0.70806,-0.77041,0
0.57452,-0.3257,0.0052121,1.0869,0.52452,-0.24225,-0.2984,-1.0901,-0.8088,0.77574,-0.75806,-0.82041,0
0.57452,-0.3237,0.0065054,1.0569,0.55452,-0.27225,-0.2684,-1.0601,-0.7588,0.82574,-0.70806,-0.77041,0
0.57452,-0.3257,0.0052121,1.0869,0.52452,-0.24225,-0.2984,-1.0901,-0.8088,0.77574,-0.75806,-0.82041,0
0.57452,-0.3237,0.0065054,1.0569,0.55452,-0.27225,-0.2684,-1.0601,-0.7588,0.82574,-0.70806,-0.77041,0
0.57452,-0.3257,0.0052121,1.0869,0.52452,-0.24225,-0.2984,-1.0901,-0.8088,0.77574,-0.75806,-0.82041,0
0.57452,-0.3237,0.0065054,1.0569,0.55452,-0.27225,-0.2684,-1.0601,-0.7588,0.82574,-0.70806,-0.77041,0
0.57452,-0.3257,0.0052121,1.0869,0.52452,-0.24225,-0.2984,-1.0901,-0.8088,0.77574,-0.75806,-0.82041,0
0.57452,-0.3237,0.0065054,1.0569,0.55452,-0.27225,-0.2684,-1.0601,-0.7588,0.82574,-0.70806,-0.77041,0
0.57452,-0.3257,0.0052121,1.0869,0.52452,-0.24225,-0.2984,-1.0901,-0.8088,0.77574,-0.75806,-0.82041,0
0.57452,-0.3237,0.0065054,1.0569,0.55452,-0.27225,-0.2684,-1.0601,-0.7588,0.82574,-0.70806,-0.77041,0
0.57452,-0.3257,0.0052121,1.0869,0.52452,-0.24225,-0.2984,-1.0901,-0.8088,0.77574,-0.75806,-0.82041,0
0.57452,-0.3237,0.0065054,1.0569,0.55452,-0.27225,-0.2684,-1.0601,-0.7588,0.82574,-0.70806,-0.77041,0
0.57452,-0.3257,0.0052121,1.0869,0.52452,-0.24225,-0.2984,-1.0901,-0.8088,0.77574,-0.75806,-0.82041,0
0.57452,-0.3237,0.0065054,1.0569,0.55452,-0.27225,-0.2684,-1.0601,-0.7588,0.82574,-0.70806,-0.77041,0
0.57452,-0.3257,0.0052121,1.0869,0.52452,-0.24225,-0.2984,-1.0901,-0.8088,0.77574,-0.75806,-0.82041,0
0.57452,-0.3237,0.0065054,1.0569,0.55452,-0.27225,-0.2684,-1.0601,-0.7588,0.82574,-0.70806,-0.77041,0
0.57452,-0.3257,0.0052121,1.0869,0.52452,-0.24225,-0.2984,-1.0901,-0.8088,0.77574,-0.75806,-0.82041,0
0.57452,-0.3237,0.0065054,1.0569,0.55452,-0.27225,-0.2684,-1.0601,-0.7588,0.82574,-0.70806,-0.77041,0
0.57452,-0.3257,0.0052121,1.0869,0.52452,-0.24225,-0.2984,-1.0901,-0.8088,0.77574,-0.75806,-0.82041,0
0.57452,-0.3237,0.0065054,1.0569,0.55452,-0.27225,-0.2684,-1.0601,-0.7588,0.82574,-0.70806,-0.77041,0
0.57452,-0.3257,0.0052121,1.0869,0.52452,-0.24225,-0.2984,-1.0901,-0.8088,0.77574,-0.75806,-0.82041,0
0.57452,-0.3237,0.0065054,1.0569,0.55452,-0.27225,-0.2684,-1.0601,-0.7588,0.82574,-0.70806,-0.77041,0
0.57452,-0.3257,0.0052121,1.0869,0.52452,-0.24225,-0.2984,-1.0901,-0.8088,0.77574,-0.75806,-0.82041,0
0.57452,-0.3237,0.0065054,1.0569,0.55452,-0.27225,-0.2684,-1.0601,-0.7588,0.82574,-0.70806,-0.77041,0
0.57452,-0.3257,0.0052121,1.0869,0.52452,-0.24225,-0.2984,-1.0901,-0.8088,0.77574,-0.75806,-0.82041,0
0.57452,-0.3237,0.0065054,1.0569,0.55452,-0.27225,-0.2684,-1.0601,-0.7588,0.82574,-0.70806,-0.77041,0
0.57452,-0.3257,0.0052121,1.0869,0.52452,-0.24225,-0.2984,-1.0901,-0.8088,0.77574,-0.75806,-0.82041,0
0.57452,-0.3237,0.0065054,1.0569,0.55452,-0.27225,-0.2684,-1.0601,-0.7588,0.82574,-0.70806,-0.77041,0
0.57452,-0.3257,0.0052121,1.0869,0.52452,-0.24225,-0.2984,-1.0901,-0.8088,0.77574,-0.75806,-0.82041,0
0.57452,-0.3237,0.0065054,1.0569,0.55452,-0.27225,-0.2684,-1.0601,-0.7588,0.82574,-0.70806,-0.77041,0
0.57452,-0.3257,0.0052121,1.0869,0.52452,-0.24225,-0.2984,-1.0901,-0.8088,0.77574,-0.75806,-0.82041,0
0.57452,-0.3237,0.0065054,1.0569,0.55452,-0.27225,-0.2684,-1.0601,-0.7588,0.82574,-0.70806,-0.77041,0
0.57452,-0.3257,0.0052121,1.0869,0.52452,-0.24225,-0.2984,-1.0901,-0.8088,0.77574,-0.75806,-0.82041,0
0.57452,-0.3237,0.0065054,1.0569,0.55452,-0.27225,-0.2684,-1.0601,-0.7588,0.82574,-0.70806,-0.77041,0
0.57452,-0.3257,0.0052121,1.0869,0.52452,-0.24225,-0.2984,-1.0901,-0.8088,0.77574,-0.75806,-0.82041,0
0.57452,-0.3237,0.0065054,1.0569,0.55452,-0.27225,-0.2684,-1.0601,-0.7588,0.82574,-0.70806,-0.77041,0
0.57452,-0.3257,0.0052121,1.0869,0.52452,-0.24225,-0.2984,-1.0901,-0.8088,0.77574,-0.75806,-0.82041,0
0.57452,-0.3237,0.0065054,1.0569,0.55452,-0.27225,-0.2684,-1.0601,-0.7588,0.82574,-0.70806,-0.77041,0
0.57452,-0.3257,0.0052121,1.0869,0.52452,-0.24225,-0.2984,-1.0901,-0.8088,0.77574,-0.75806,-0.82041,0
0.57452,-0.3237,0.0065054,1.0569,0.55452,-0.27225,-0.2684,-1.0601,-0.7588,0.82574,-0.70806,-0.77041,0
0.57452,-0.3257,0.0052121,1.0869,0.52452,-0.24225,-0.2984,-1.0901,-0.8088,0.77574,-0.75806,-0.82041,0
0.57452,-0.3237,0.0065054,1.0569,0.55452,-0.27225,-0.2684,-1.0601,-0.7588,0.82574,-0.70806,-0.77041,0
0.57452,-0.3257,0.0052121,1.0869,0.52452,-0.24225,-0.2984,-1.0901,-0.8088,0.77574,-0.75806,-0.82041,0
0.57452,-0.3237,0.0065054,1.0569,0.55452,-0.27225,-0.2684,-1.0601,-0.7588,0.82574,-0.70806,-0.77041,0
0.57452,-0.3257,0.0052121,1.0869,0.52452,-0.24225,-0.2984,-1.0901,-0.8088,0.77574,-0.75806,-0.82041,0
0.57452,-0.3237,0.0065054,1.0569,0.55452,-0.27225,-0.2684,-1.0601,-0.7588,0.82574,-0.70806,-0.77041,0
0.57452,-0.3257,0.0052121,1.0869,0.52452,-0.24225,-0.2984,-1.0901,-0.8088,0.77574,-0.75806,-0.82041,0
0.57452,-0.3237,0.0065054,1.0569,0.55452,-0.27225,-0.2684,-1.0601,-0.7588,0.82574,-0.70806,-0.77041,0
0.57452,-0.3257,0.0052121,1.0869,0.52452,-0.24225,-0.2984,-1.0901,-0.8088,0.77574,-0.75806,-0.82041,0
0.57452,-0.3237,0.0065054,1.0569,0.55452,-0.27225,-0.2684,-1.0601,-0.7588,0.82574,-0.70806,-0.77041,0
0.57452,-0.3257,0.0052121,1.0869,0.52452,-0.24225,-0.2984,-1.0901,-0.8088,0.77574,-0.75806,-0.82041,0
0.57452,-0.3237,0.0065054,1.0569,0.55452,-0.27225,-0.2684,-1.0601,-0.7588,0.82574,-0.70806,-0.77041,0
0.57452,-0.3257,0.0052121,1.0869,0.52452,-0.24225,-0.2984,-1.0901,-0.8088,0.77574,-0.75806,-0.82041,0
0.57452,-0.3237,0.0065054,1.0569,0.55452,-0.27225,-0.2684,-1.0601,-0.7588,0.82574,-0.70806,-0.77041,0
0.57452,-0.3257,0.0052121,1.0869,0.52452,-0.24225,-0.2984,-1.0901,-0.8088,0.77574,-0.75806,-0.82041,0
0.57452,-0.3237,0.0065054,1.0569,0.55452,-0.27225,-0.2684,-1.0601,-0.7588,0.82574,-0.70806,-0.77041,0
0.57452,-0.3257,0.0052121,1.0869,0.52452,-0.24225,-0.2984,-1.0901,-0.8088,0.77574,-0.75806,-0.82041,0
