0.44225,1.5446,-0.45567,0.31903,-0.10039,-0.029044
0.46513,1.5388,-0.43163,0.31914,-0.10821,-0.031477
0.44252,1.5455,-0.45552,0.3197,-0.10062,-0.028599
0.4654,1.5397,-0.43146,0.31981,-0.10845,-0.031023
0.4428,1.5465,-0.45537,0.32039,-0.10086,-0.028139
0.46567,1.5407,-0.43129,0.32051,-0.10869,-0.030555
0.44309,1.5474,-0.45521,0.32109,-0.1011,-0.027663
0.46595,1.5416,-0.43112,0.32123,-0.10894,-0.030072
0.44338,1.5484,-0.45505,0.32182,-0.10135,-0.027173
0.46624,1.5426,-0.43093,0.32197,-0.1092,-0.029574
0.44368,1.5494,-0.45488,0.32257,-0.10161,-0.026667
0.46654,1.5437,-0.43075,0.32273,-0.10947,-0.02906
0.444,1.5505,-0.45471,0.32335,-0.10188,-0.026146
0.46684,1.5447,-0.43055,0.32351,-0.10974,-0.02853
0.44432,1.5515,-0.45453,0.32414,-0.10216,-0.025609
0.46716,1.5458,-0.43036,0.32431,-0.11003,-0.027985
0.44465,1.5526,-0.45434,0.32496,-0.10244,-0.025056
0.46748,1.5469,-0.43015,0.32514,-0.11032,-0.027424
0.44498,1.5538,-0.45415,0.32579,-0.10273,-0.024487
0.46781,1.5481,-0.42994,0.32599,-0.11061,-0.026846
0.44533,1.5549,-0.45396,0.32665,-0.10303,-0.023901
0.46816,1.5493,-0.42973,0.32686,-0.11092,-0.026252
0.44569,1.5561,-0.45376,0.32753,-0.10333,-0.023299
0.46851,1.5505,-0.42951,0.32775,-0.11124,-0.025641
0.44605,1.5574,-0.45355,0.32844,-0.10365,-0.02268
0.46886,1.5517,-0.42928,0.32866,-0.11156,-0.025013
0.44643,1.5586,-0.45334,0.32936,-0.10397,-0.022044
0.46923,1.553,-0.42905,0.3296,-0.11189,-0.024368
0.44681,1.5599,-0.45313,0.33031,-0.1043,-0.02139
0.46961,1.5543,-0.42881,0.33056,-0.11223,-0.023705
0.44721,1.5612,-0.45291,0.33129,-0.10464,-0.02072
0.46999,1.5556,-0.42856,0.33154,-0.11257,-0.023025
0.44761,1.5626,-0.45268,0.33228,-0.10499,-0.020031
0.47039,1.557,-0.42831,0.33255,-0.11293,-0.022327
0.44803,1.564,-0.45245,0.3333,-0.10534,-0.019325
0.47079,1.5584,-0.42806,0.33358,-0.11329,-0.021611
0.44845,1.5654,-0.45221,0.33434,-0.10571,-0.0186
0.47121,1.5599,-0.42779,0.33463,-0.11367,-0.020877
0.44888,1.5668,-0.45196,0.3354,-0.10608,-0.017857
0.47163,1.5613,-0.42752,0.3357,-0.11405,-0.020125
0.44932,1.5683,-0.45172,0.33649,-0.10646,-0.017096
0.47206,1.5628,-0.42725,0.3368,-0.11444,-0.019354
0.44977,1.5698,-0.45146,0.3376,-0.10685,-0.016316
0.4725,1.5643,-0.42697,0.33792,-0.11484,-0.018564
0.45023,1.5714,-0.4512,0.33874,-0.10725,-0.015517
0.47295,1.5659,-0.42668,0.33907,-0.11524,-0.017755
0.45071,1.573,-0.45093,0.3399,-0.10765,-0.014699
0.47341,1.5675,-0.42638,0.34024,-0.11566,-0.016927
0.45119,1.5746,-0.45066,0.34108,-0.10807,-0.013862
0.47388,1.5691,-0.42608,0.34143,-0.11609,-0.016079
0.45168,1.5762,-0.45038,0.34228,-0.10849,-0.013004
0.47436,1.5708,-0.42577,0.34265,-0.11652,-0.015212
0.45218,1.5779,-0.45009,0.34351,-0.10892,-0.012127
0.47485,1.5725,-0.42546,0.34389,-0.11696,-0.014324
0.45269,1.5796,-0.4498,0.34477,-0.10936,-0.01123
0.47535,1.5742,-0.42514,0.34515,-0.11741,-0.013417
0.45321,1.5814,-0.44951,0.34604,-0.10981,-0.010313
0.47586,1.576,-0.42481,0.34644,-0.11787,-0.012489
0.45374,1.5831,-0.4492,0.34734,-0.11027,-0.0093755
0.47638,1.5778,-0.42448,0.34775,-0.11834,-0.01154
0.45428,1.585,-0.44889,0.34867,-0.11074,-0.0084171
0.47691,1.5796,-0.42414,0.34909,-0.11882,-0.010571
0.45483,1.5868,-0.44858,0.35002,-0.11122,-0.0074377
0.47745,1.5815,-0.42379,0.35045,-0.11931,-0.0095809
0.45539,1.5887,-0.44825,0.35139,-0.11171,-0.0064373
0.47799,1.5834,-0.42343,0.35183,-0.11981,-0.0085693
0.45597,1.5906,-0.44793,0.35279,-0.1122,-0.0054154
0.47855,1.5853,-0.42307,0.35324,-0.12031,-0.0075363
0.45655,1.5926,-0.44759,0.35421,-0.1127,-0.004372
0.47912,1.5873,-0.4227,0.35467,-0.12083,-0.0064815
0.45714,1.5945,-0.44725,0.35565,-0.11322,-0.0033067
0.4797,1.5893,-0.42233,0.35613,-0.12136,-0.0054049
0.45774,1.5966,-0.4469,0.35712,-0.11374,-0.0022194
0.48028,1.5913,-0.42195,0.3576,-0.12189,-0.0043061
0.45835,1.5986,-0.44655,0.35862,-0.11427,-0.0011099
0.48088,1.5934,-0.42156,0.35911,-0.12243,-0.0031849
0.45898,1.6007,-0.44619,0.36013,-0.11481,2.2188e-05
0.48149,1.5955,-0.42116,0.36064,-0.12299,-0.0020411
0.45961,1.6028,-0.44582,0.36168,-0.11536,0.001177
0.4821,1.5976,-0.42075,0.36219,-0.12355,-0.00087449
0.46025,1.605,-0.44544,0.36324,-0.11592,0.0023547
0.48273,1.5998,-0.42034,0.36377,-0.12412,0.00031518
0.46091,1.6072,-0.44506,0.36483,-0.11649,0.0035556
0.48337,1.602,-0.41993,0.36537,-0.1247,0.0015281
0.46157,1.6094,-0.44468,0.36644,-0.11707,0.0047799
0.48402,1.6043,-0.4195,0.36699,-0.12529,0.0027646
0.46225,1.6117,-0.44428,0.36808,-0.11766,0.0060278
0.48467,1.6065,-0.41907,0.36864,-0.12589,0.0040248
0.46293,1.614,-0.44388,0.36974,-0.11825,0.0072997
0.48534,1.6089,-0.41863,0.37031,-0.12651,0.005309
0.46363,1.6163,-0.44347,0.37143,-0.11886,0.0085956
0.48602,1.6112,-0.41818,0.372,-0.12713,0.0066174
0.46433,1.6187,-0.44306,0.37314,-0.11948,0.0099159
0.4867,1.6136,-0.41772,0.37372,-0.12776,0.0079502
0.46505,1.6211,-0.44264,0.37487,-0.1201,0.011261
0.4874,1.616,-0.41726,0.37547,-0.12839,0.0093077
0.46578,1.6235,-0.44221,0.37663,-0.12074,0.01263
0.48811,1.6185,-0.41679,0.37723,-0.12904,0.01069
0.46651,1.626,-0.44177,0.37841,-0.12138,0.014025
0.48883,1.621,-0.41631,0.37902,-0.1297,0.012098
0.46726,1.6285,-0.44133,0.38021,-0.12204,0.015445
0.48955,1.6235,-0.41583,0.38084,-0.13037,0.013531
0.46802,1.631,-0.44088,0.38204,-0.1227,0.01689
0.49029,1.626,-0.41534,0.38268,-0.13105,0.014989
0.46879,1.6336,-0.44042,0.38389,-0.12337,0.018362
0.49104,1.6286,-0.41484,0.38454,-0.13174,0.016474
0.46957,1.6362,-0.43996,0.38577,-0.12406,0.019859
0.4918,1.6313,-0.41433,0.38642,-0.13244,0.017984
0.47036,1.6388,-0.43949,0.38767,-0.12475,0.021382
0.49256,1.6339,-0.41381,0.38833,-0.13314,0.019521
0.47116,1.6415,-0.43901,0.38959,-0.12545,0.022932
0.49334,1.6366,-0.41329,0.39026,-0.13386,0.021084
0.47197,1.6442,-0.43852,0.39153,-0.12616,0.024509
0.49413,1.6394,-0.41276,0.39221,-0.13459,0.022675
0.47279,1.647,-0.43803,0.3935,-0.12688,0.026113
0.49493,1.6421,-0.41222,0.39419,-0.13533,0.024292
0.47362,1.6498,-0.43753,0.39549,-0.12761,0.027743
0.49573,1.6449,-0.41167,0.39619,-0.13607,0.025936
0.47446,1.6526,-0.43702,0.3975,-0.12836,0.029401
0.49655,1.6478,-0.41112,0.39821,-0.13683,0.027608
0.47531,1.6554,-0.43651,0.39954,-0.12911,0.031087
0.49738,1.6506,-0.41055,0.40025,-0.1376,0.029308
0.47632,1.6583,-0.43582,0.40159,-0.12995,0.032777
0.49836,1.6535,-0.40981,0.40232,-0.13846,0.031013
0.47789,1.661,-0.43445,0.40366,-0.13116,0.034397
0.4999,1.6562,-0.4084,0.4044,-0.13968,0.032651
0.48127,1.6632,-0.43091,0.40572,-0.13349,0.035731
0.50327,1.6585,-0.40479,0.40651,-0.14204,0.034014
0.48935,1.6639,-0.42172,0.4077,-0.13875,0.036271
0.46854,1.6729,-0.44712,0.40941,-0.13115,0.039923
0.48779,1.6677,-0.4241,0.4099,-0.13803,0.038529
0.50975,1.6632,-0.39784,0.41078,-0.14663,0.036868
0.50168,1.6667,-0.40776,0.41179,-0.14698,0.038089
0.48491,1.6739,-0.42841,0.41321,-0.14186,0.040962
0.5066,1.6685,-0.40222,0.41388,-0.15034,0.039257
0.49676,1.6731,-0.41444,0.41496,-0.14957,0.040825
0.4763,1.6829,-0.43987,0.4168,-0.14207,0.044539
0.4962,1.6768,-0.41565,0.41724,-0.14948,0.043032
0.47579,1.6866,-0.44111,0.41912,-0.14197,0.04677
0.49499,1.6808,-0.41767,0.41957,-0.14898,0.045394
0.47464,1.6907,-0.44316,0.4215,-0.14147,0.049158
0.49296,1.6851,-0.42073,0.42196,-0.14795,0.047942
0.51455,1.6798,-0.3943,0.42273,-0.15651,0.046323
0.51004,1.6824,-0.40004,0.42353,-0.15904,0.046933
0.50338,1.6863,-0.40856,0.4244,-0.16023,0.047928
0.48687,1.6954,-0.4296,0.42612,-0.15509,0.050993
0.50814,1.6881,-0.40364,0.42639,-0.16364,0.049218
0.50021,1.6931,-0.41389,0.42732,-0.16399,0.050478
0.48054,1.7048,-0.4392,0.42958,-0.15673,0.054362
0.49704,1.6989,-0.42295,0.42942,-0.16292,0.053375
0.51803,1.6919,-0.3966,0.42991,-0.17129,0.051709
0.51745,1.6933,-0.3975,0.43007,-0.17598,0.051575
0.51744,1.6941,-0.395,0.43026,-0.18035,0.051384
0.51884,1.6934,-0.38761,0.43044,-0.18418,0.051163
0.52043,1.6922,-0.37987,0.43062,-0.18726,0.050943
0.52216,1.6904,-0.37185,0.43075,-0.18984,0.050724
0.52399,1.688,-0.36357,0.43076,-0.19206,0.050503
0.52588,1.6849,-0.35509,0.43064,-0.19403,0.050273
0.52779,1.6811,-0.34645,0.43035,-0.19581,0.05003
0.52968,1.6767,-0.3377,0.42986,-0.19743,0.049769
0.5315,1.6715,-0.3289,0.42918,-0.19894,0.049486
0.53336,1.6656,-0.32021,0.4283,-0.20031,0.049216
0.53538,1.6589,-0.31182,0.42725,-0.20155,0.048997
0.53746,1.6514,-0.30373,0.426,-0.20266,0.048812
0.53951,1.6432,-0.29595,0.42455,-0.20365,0.048646
0.54144,1.6343,-0.2885,0.42289,-0.20452,0.04849
0.54319,1.6246,-0.28141,0.421,-0.20527,0.048332
0.54469,1.6143,-0.27472,0.41889,-0.20589,0.048165
0.5459,1.6033,-0.26845,0.41656,-0.20637,0.047984
0.54675,1.5917,-0.26264,0.41401,-0.2067,0.047782
0.5472,1.5796,-0.25734,0.41124,-0.20688,0.047555
0.54722,1.5668,-0.25257,0.40826,-0.2069,0.047299
0.54676,1.5536,-0.24836,0.40508,-0.20674,0.047011
0.54579,1.5398,-0.24477,0.40171,-0.2064,0.04669
0.54414,1.5257,-0.24172,0.3982,-0.20585,0.046399
0.5418,1.5112,-0.23927,0.39457,-0.20508,0.046131
0.53875,1.4963,-0.23746,0.39081,-0.20409,0.045879
0.535,1.4812,-0.23631,0.38695,-0.20286,0.045636
0.53002,1.4663,-0.23473,0.38312,-0.20123,0.045389
0.52491,1.4515,-0.23301,0.37933,-0.19947,0.04509
0.51968,1.4369,-0.23115,0.37555,-0.19758,0.044746
0.51439,1.4225,-0.2292,0.37181,-0.19561,0.044357
0.50907,1.4083,-0.22719,0.36808,-0.19359,0.043921
0.50379,1.3942,-0.22517,0.36438,-0.19158,0.043475
0.49859,1.3802,-0.22314,0.36073,-0.18959,0.043034
0.49345,1.3664,-0.22111,0.35711,-0.18763,0.042599
0.48837,1.3527,-0.21908,0.35353,-0.18569,0.042169
0.48336,1.3392,-0.21706,0.34999,-0.18378,0.041743
0.47841,1.3258,-0.21505,0.34649,-0.18189,0.041322
0.47352,1.3125,-0.21305,0.34302,-0.18003,0.040906
0.46868,1.2994,-0.21105,0.33958,-0.17818,0.040494
0.4639,1.2864,-0.20906,0.33618,-0.17636,0.040086
0.45918,1.2735,-0.20709,0.33282,-0.17456,0.039683
0.45451,1.2608,-0.20513,0.32949,-0.17277,0.039284
0.44989,1.2482,-0.20318,0.32619,-0.17101,0.038889
0.44533,1.2357,-0.20124,0.32293,-0.16927,0.038498
0.44081,1.2233,-0.19932,0.31969,-0.16755,0.038111
0.43635,1.2111,-0.19741,0.31649,-0.16584,0.037728
0.43193,1.199,-0.19551,0.31333,-0.16416,0.037349
0.42756,1.187,-0.19363,0.31019,-0.16249,0.036974
0.42324,1.1751,-0.19177,0.30709,-0.16085,0.036603
0.41896,1.1634,-0.18992,0.30402,-0.15921,0.036235
0.41473,1.1517,-0.18808,0.30097,-0.1576,0.035871
0.41055,1.1402,-0.18626,0.29796,-0.156,0.035511
0.4064,1.1288,-0.18445,0.29498,-0.15443,0.035155
0.40231,1.1175,-0.18266,0.29203,-0.15286,0.034802
0.39825,1.1063,-0.18089,0.28911,-0.15132,0.034452
0.39424,1.0953,-0.17913,0.28622,-0.14979,0.034106
0.39027,1.0843,-0.17738,0.28335,-0.14827,0.033764
0.38634,1.0735,-0.17565,0.28052,-0.14678,0.033425
0.38245,1.0628,-0.17394,0.27771,-0.14529,0.033089
0.37861,1.0521,-0.17224,0.27493,-0.14383,0.032757
0.3748,1.0416,-0.17055,0.27218,-0.14238,0.032428
0.37103,1.0312,-0.16888,0.26945,-0.14094,0.032102
0.3673,1.0209,-0.16723,0.26676,-0.13952,0.03178
0.36361,1.0107,-0.16559,0.26409,-0.13811,0.031461
0.35996,1.0006,-0.16397,0.26144,-0.13672,0.031145
0.35634,0.99055,-0.16236,0.25883,-0.13534,0.030832
0.35276,0.98065,-0.16077,0.25624,-0.13398,0.030522
0.34922,0.97084,-0.15919,0.25367,-0.13263,0.030216
0.34571,0.96113,-0.15763,0.25113,-0.13129,0.029912
0.34224,0.95152,-0.15608,0.24861,-0.12997,0.029612
0.33881,0.94201,-0.15454,0.24612,-0.12866,0.029315
0.33541,0.93259,-0.15302,0.24366,-0.12736,0.029021
0.33204,0.92326,-0.15152,0.24122,-0.12608,0.02873
0.32871,0.91403,-0.15003,0.2388,-0.12481,0.028442
0.32542,0.90489,-0.14855,0.23641,-0.12356,0.028157
0.32215,0.89584,-0.14708,0.23404,-0.12231,0.027875
0.31892,0.88688,-0.14564,0.23169,-0.12108,0.027596
0.31573,0.87801,-0.1442,0.22937,-0.11987,0.02732
0.31256,0.86923,-0.14278,0.22706,-0.11866,0.027048
0.30943,0.86054,-0.14137,0.22478,-0.11747,0.026778
0.30633,0.85193,-0.13997,0.22253,-0.11629,0.026511
0.30326,0.84341,-0.13859,0.22029,-0.11512,0.026248
0.30022,0.83498,-0.13723,0.21808,-0.11396,0.025987
0.29721,0.82663,-0.13587,0.21589,-0.11281,0.025728
0.29423,0.81836,-0.13453,0.21373,-0.11168,0.025471
0.29129,0.81018,-0.1332,0.21159,-0.11056,0.025216
0.28837,0.80207,-0.13188,0.20947,-0.10945,0.024963
0.28548,0.79405,-0.13058,0.20738,-0.10836,0.024712
0.28262,0.78611,-0.12929,0.20531,-0.10727,0.024464
0.27979,0.77825,-0.12801,0.20326,-0.10619,0.024218
0.27699,0.77047,-0.12675,0.20123,-0.10513,0.023974
0.27422,0.76276,-0.12549,0.19922,-0.10408,0.023733
0.27147,0.75513,-0.12425,0.19723,-0.10303,0.023494
0.26875,0.74758,-0.12302,0.19526,-0.102,0.023258
0.26606,0.74011,-0.12181,0.19331,-0.10098,0.023024
0.2634,0.7327,-0.1206,0.19138,-0.099969,0.022792
0.26076,0.72538,-0.11941,0.18947,-0.098967,0.022563
0.25815,0.71812,-0.11823,0.18757,-0.097976,0.022336
0.25557,0.71094,-0.11706,0.1857,-0.096995,0.022112
0.25301,0.70383,-0.1159,0.18385,-0.096023,0.021889
0.25048,0.69679,-0.11475,0.18201,-0.095061,0.021669
0.24797,0.68982,-0.11361,0.18019,-0.094109,0.021451
0.24549,0.68293,-0.11249,0.17839,-0.093167,0.021236
0.24304,0.6761,-0.11138,0.17661,-0.092234,0.021022
0.24061,0.66933,-0.11027,0.17485,-0.09131,0.020811
0.2382,0.66264,-0.10918,0.1731,-0.090396,0.020601
0.23582,0.65601,-0.1081,0.17137,-0.089491,0.020394
0.23346,0.64945,-0.10703,0.16966,-0.088595,0.020189
0.23112,0.64296,-0.10597,0.16797,-0.087708,0.019986
0.22881,0.63653,-0.10492,0.16629,-0.08683,0.019786
0.22652,0.63016,-0.10388,0.16463,-0.08596,0.019587
0.22426,0.62386,-0.10285,0.16299,-0.0851,0.01939
0.22201,0.61762,-0.10183,0.16136,-0.084248,0.019195
0.21979,0.61144,-0.10082,0.15975,-0.083404,0.019002
0.21759,0.60533,-0.099819,0.15815,-0.082569,0.018811
0.21542,0.59928,-0.09883,0.15657,-0.081743,0.018622
0.21326,0.59328,-0.09785,0.15501,-0.080925,0.018435
0.21113,0.58735,-0.09688,0.15346,-0.080115,0.01825
0.20902,0.58147,-0.095919,0.15193,-0.079313,0.018067
0.20693,0.57566,-0.094968,0.15041,-0.078519,0.017886
0.20486,0.5699,-0.094026,0.14891,-0.077733,0.017706
0.20281,0.5642,-0.093093,0.14743,-0.076955,0.017528
0.20078,0.55856,-0.09217,0.14595,-0.076185,0.017352
0.19878,0.55297,-0.091256,0.1445,-0.075423,0.017178
0.19679,0.54744,-0.090351,0.14305,-0.074668,0.017006
0.19482,0.54197,-0.089454,0.14163,-0.073921,0.016835
0.19288,0.53655,-0.088567,0.14021,-0.073181,0.016666
0.19095,0.53118,-0.087688,0.13881,-0.072449,0.016499
0.18904,0.52587,-0.086818,0.13743,-0.071724,0.016333
0.18715,0.52061,-0.085957,0.13606,-0.071006,0.016169
0.18528,0.5154,-0.085104,0.1347,-0.070295,0.016007
0.18343,0.51025,-0.08426,0.13335,-0.069592,0.015847
0.18159,0.50515,-0.083423,0.13202,-0.068896,0.015688
0.17978,0.5001,-0.082596,0.1307,-0.068206,0.015531
0.17798,0.49509,-0.081776,0.1294,-0.067524,0.015375
0.1762,0.49014,-0.080964,0.12811,-0.066848,0.015221
0.17444,0.48524,-0.080161,0.12683,-0.06618,0.015068
0.1727,0.48039,-0.079365,0.12556,-0.065518,0.014917
0.17097,0.47558,-0.078577,0.12431,-0.064862,0.014768
0.16926,0.47083,-0.077797,0.12307,-0.064213,0.01462
0.16757,0.46612,-0.077025,0.12184,-0.063571,0.014473
0.1659,0.46146,-0.07626,0.12063,-0.062935,0.014328
0.16424,0.45684,-0.075503,0.11942,-0.062305,0.014185
0.1626,0.45227,-0.074754,0.11823,-0.061682,0.014043
0.16097,0.44775,-0.074012,0.11705,-0.061065,0.013902
0.15936,0.44327,-0.073277,0.11588,-0.060454,0.013763
0.15777,0.43884,-0.072549,0.11473,-0.059849,0.013626
0.15619,0.43445,-0.071829,0.11358,-0.059251,0.013489
0.15463,0.4301,-0.071116,0.11245,-0.058658,0.013354
0.15309,0.4258,-0.07041,0.11133,-0.058071,0.013221
0.15156,0.42154,-0.069711,0.11022,-0.057491,0.013089
0.15004,0.41733,-0.069018,0.10912,-0.056916,0.012958
0.14855,0.41316,-0.068333,0.10803,-0.056346,0.012828
0.14706,0.40902,-0.067654,0.10695,-0.055783,0.0127
0.14559,0.40493,-0.066983,0.10588,-0.055225,0.012573
0.14414,0.40088,-0.066317,0.10483,-0.054672,0.012447
0.1427,0.39687,-0.065659,0.10378,-0.054126,0.012323
0.14127,0.3929,-0.065007,0.10275,-0.053584,0.0122
0.13986,0.38898,-0.064361,0.10172,-0.053048,0.012078
0.13846,0.38509,-0.063722,0.10071,-0.052518,0.011958
0.13708,0.38123,-0.063089,0.099703,-0.051993,0.011838
0.13571,0.37742,-0.062462,0.098709,-0.051473,0.01172
0.13435,0.37365,-0.061842,0.097724,-0.050958,0.011603
0.13301,0.36991,-0.061228,0.09675,-0.050448,0.011487
0.13168,0.36621,-0.060619,0.095785,-0.049944,0.011373
0.13037,0.36255,-0.060017,0.09483,-0.049444,0.01126
0.12907,0.35892,-0.059421,0.093884,-0.04895,0.011147
0.12778,0.35533,-0.058831,0.092948,-0.048461,0.011036
