0.41054,1.5315,-0.41054,0.26769,-0.16799,-0.11332
0.40913,1.5143,-0.40222,0.26616,-0.16592,-0.11297
0.4054,1.5437,-0.40925,0.27214,-0.16386,-0.11078
0.40103,1.5729,-0.41681,0.27977,-0.16034,-0.10697
0.39419,1.6018,-0.42472,0.28697,-0.15652,-0.10335
0.38598,1.6301,-0.43408,0.2939,-0.15273,-0.099686
0.3764,1.6577,-0.44489,0.30076,-0.1488,-0.095813
0.36779,1.676,-0.45428,0.30622,-0.14512,-0.091911
0.36061,1.686,-0.46181,0.31038,-0.14166,-0.08804
0.35489,1.6898,-0.46768,0.31349,-0.13842,-0.084193
0.3513,1.6869,-0.4712,0.31504,-0.13581,-0.08085
0.35051,1.6773,-0.47169,0.31467,-0.13423,-0.078383
0.35236,1.6628,-0.46948,0.31291,-0.13363,-0.07657
0.35671,1.6449,-0.46484,0.31013,-0.13397,-0.075241
0.36193,1.6276,-0.45986,0.30757,-0.13467,-0.073866
0.36799,1.6112,-0.45471,0.3053,-0.13579,-0.072384
0.37471,1.5958,-0.4493,0.30327,-0.13725,-0.070846
0.38187,1.5813,-0.44349,0.30144,-0.13899,-0.069297
0.38914,1.5678,-0.43706,0.29995,-0.14071,-0.067653
0.39678,1.5553,-0.4304,0.29868,-0.14237,-0.066023
0.40479,1.5438,-0.42361,0.29772,-0.14385,-0.064327
0.4133,1.5331,-0.41693,0.29735,-0.14475,-0.062289
0.40759,1.5428,-0.4286,0.30371,-0.13825,-0.056481
0.41688,1.5332,-0.42271,0.30377,-0.13828,-0.054316
0.41533,1.537,-0.42956,0.30758,-0.13382,-0.050506
0.41505,1.5388,-0.43491,0.31049,-0.12994,-0.047335
0.41654,1.5386,-0.43826,0.31249,-0.12684,-0.044805
0.4192,1.5372,-0.44031,0.31385,-0.12443,-0.042879
0.42464,1.5336,-0.43932,0.31429,-0.12354,-0.041863
0.43747,1.5246,-0.43028,0.31303,-0.12683,-0.042949
0.41581,1.5411,-0.44902,0.31643,-0.11841,-0.039234
0.42145,1.5372,-0.44779,0.31649,-0.11754,-0.038412
0.43208,1.5301,-0.44119,0.31549,-0.11948,-0.038949
0.45477,1.5157,-0.42159,0.31254,-0.12832,-0.042507
0.43479,1.5282,-0.43826,0.31505,-0.12107,-0.039626
0.45752,1.514,-0.41861,0.31215,-0.12992,-0.043164
0.44016,1.5245,-0.43243,0.31415,-0.12396,-0.040862
0.41807,1.5401,-0.45152,0.31748,-0.11539,-0.037153
0.4266,1.5344,-0.44719,0.3168,-0.11612,-0.037164
0.44541,1.5225,-0.4318,0.31441,-0.12272,-0.039774
0.42287,1.5372,-0.45125,0.31759,-0.11398,-0.036099
0.43674,1.5285,-0.4412,0.31595,-0.11772,-0.037478
0.45984,1.515,-0.42127,0.31316,-0.12673,-0.040992
0.43849,1.5275,-0.43934,0.31578,-0.11875,-0.037843
0.46161,1.5141,-0.41937,0.31302,-0.12776,-0.041344
0.44155,1.5256,-0.43604,0.3154,-0.12054,-0.038541
0.41907,1.5405,-0.45544,0.31866,-0.11182,-0.03483
0.43006,1.5335,-0.44849,0.31743,-0.11391,-0.035504
0.45309,1.5199,-0.42864,0.31455,-0.12289,-0.039052
0.43012,1.5337,-0.44846,0.31757,-0.11396,-0.035414
0.45314,1.5201,-0.4286,0.31469,-0.12294,-0.038957
0.43018,1.5339,-0.44843,0.31772,-0.11402,-0.035315
0.4532,1.5203,-0.42857,0.31485,-0.123,-0.038855
0.43024,1.5341,-0.44839,0.31788,-0.11408,-0.035209
0.45327,1.5205,-0.42853,0.31501,-0.12306,-0.038745
0.43031,1.5343,-0.44836,0.31806,-0.11414,-0.035096
0.45334,1.5208,-0.42848,0.31519,-0.12313,-0.038627
0.43039,1.5346,-0.44831,0.31825,-0.11421,-0.034973
0.45341,1.521,-0.42844,0.31539,-0.1232,-0.0385
0.43047,1.5349,-0.44827,0.31845,-0.11428,-0.034843
0.45349,1.5213,-0.42839,0.31559,-0.12328,-0.038365
0.43055,1.5352,-0.44822,0.31866,-0.11436,-0.034703
0.45358,1.5216,-0.42833,0.31581,-0.12336,-0.038221
0.43064,1.5355,-0.44817,0.31889,-0.11444,-0.034555
0.45367,1.5219,-0.42828,0.31605,-0.12344,-0.038067
0.43074,1.5358,-0.44812,0.31913,-0.11453,-0.034397
0.45377,1.5223,-0.42822,0.31629,-0.12353,-0.037905
